mission,setno,station,scientific_name,common_name,abundance,biomass_g,comments
BOF2016001,2016.004,B,Urophycis chuss,red hake,2,74,NA
BOF2016001,2016.004,B,Mytilus edulis,blue mussel,1,32,NA
BOF2016001,2016.004,B,encrusting sponge,encrusting sponge,1,135,NA
BOF2016001,2016.004,B,Pseudopleuronectes americanus,winter flounder,88,8342,NA
BOF2016001,2016.004,B,Alosa pseudoharengus,alewife,59,8093,NA
BOF2016001,2016.004,B,Merluccius bilinearis,silver hake,680,20431,NA
BOF2016001,2016.004,B,Cucumaria frondosa,orange-footed sea cucumber,13,3878,NA
BOF2016001,2016.004,B,Aurelia aurita,moon jelly,154,4154,NA
BOF2016001,2016.004,B,Pandalus borealis,northern shrimp,210,1716,NA
BOF2016001,2016.004,B,Pandalus montagui,Montague shrimp,457,1794,NA
BOF2016001,2016.005,A,Homarus americanus,American lobster,20,10610,NA
BOF2016001,2016.005,A,Cancer irroratus,rock crab,1,150,NA
BOF2016001,2016.005,A,Placopecten magellanicus,deep sea scallop,4,5,NA
BOF2016001,2016.005,A,Mercenaria mercenaria,quahog,2,12,NA
BOF2016001,2016.005,A,Myoxocephalus octodecemspinosus,longhorn sculpin,1,98,NA
BOF2016001,2016.005,A,Lophius americanus,monkfish,1,127,NA
BOF2016001,2016.005,A,Unidentified cucumber,Unidentified cucumber,1,503,NA
BOF2016001,2016.005,A,Doryteuthis pealeii,longfin inshore squid,2,150,NA
BOF2016001,2016.005,A,Sebastes fasciatus,Acadian redfish,1,9,NA
BOF2016001,2016.005,A,Alosa pseudoharengus,alewife,1,111,NA
BOF2016001,2016.005,A,Urophycis tenuis,white hake,9,320,NA
BOF2016001,2016.005,A,Urophycis chuss,red hake,9,543,NA
BOF2016001,2016.005,A,Unidentified sponge,Unidentified sponge,1,254,NA
BOF2016001,2016.005,A,Pandalus montagui,Montague shrimp,1,2,NA
BOF2016001,2016.005,A,Clinocardium ciliatum,Iceland cockle,1,8,NA
BOF2016001,2016.005,A,Pseudopleuronectes americanus,winter flounder,92,4508,NA
BOF2016001,2016.005,A,Merluccius bilinearis,silver hake,450,22037,NA
BOF2016001,2016.006,D,Homarus americanus,American lobster,319,221397,NA
BOF2016001,2016.006,D,Cancer irroratus,rock crab,1,247,NA
BOF2016001,2016.006,D,Urophycis chuss,red hake,1,42,NA
BOF2016001,2016.006,D,Merluccius bilinearis,silver hake,3122,156100,NA
BOF2016001,2016.006,D,Doryteuthis pealeii,longfin inshore squid,8,357,NA
BOF2016001,2016.006,D,Illex illecebrosus,shortfin squid,1,30,NA
BOF2016001,2016.006,D,Pseudopleuronectes americanus,winter flounder,139,8152,NA
BOF2016001,2016.006,D,Myoxocephalus octodecemspinosus,longhorn sculpin,2,193,NA
BOF2016001,2016.006,D,Lophius americanus,monkfish,1,325,NA
BOF2016001,2016.006,D,Peprilus triacanthus,butterfish,15,690,NA
BOF2016001,2016.006,D,Gadus morhua,Atlantic cod,2,203,NA
BOF2016001,2016.006,D,Pollachius virens,pollock,1,303,NA
BOF2016001,2016.006,D,Alosa pseudoharengus,alewife,3,282,NA
BOF2016001,2016.006,D,Clupea harengus,herring,2,170,NA
BOF2016001,2016.006,D,Melanogrammus aeglefinus,haddock,1,12,NA
BOF2016001,2016.006,D,Urophycis chuss,red hake,3,140,NA
BOF2016001,2016.006,D,Asterias vulgaris,northern sea star,2,134,NA
BOF2016001,2016.006,D,Pandalus montagui,Montague shrimp,5,17,NA
BOF2016001,2016.006,D,Unidentified sponge,Unidentified sponge,1,9,NA
BOF2016001,2016.007,D,Homarus americanus,American lobster,31,17635,NA
BOF2016001,2016.007,D,Lophius americanus,monkfish,2,654,NA
BOF2016001,2016.007,D,Hippoglossoides platessoides,American plaice,25,964,NA
BOF2016001,2016.007,D,Glyptocephalus cynoglossus,witch flounder,1,16,NA
BOF2016001,2016.007,D,Scomber scombrus,mackerel,4,330,NA
BOF2016001,2016.007,D,Urophycis tenuis,white hake,1,104,NA
BOF2016001,2016.007,D,Clupea harengus,herring,10,435,NA
BOF2016001,2016.007,D,Alosa pseudoharengus,alewife,3,170,NA
BOF2016001,2016.007,D,Melanogrammus aeglefinus,haddock,1,24,NA
BOF2016001,2016.007,D,Doryteuthis pealeii,longfin inshore squid,1,34,NA
BOF2016001,2016.007,D,Cuaudina arenata,rat-tailed sea cucumber,1,14,NA
BOF2016001,2016.007,D,Pandalus borealis,northern shrimp,4,38,NA
BOF2016001,2016.007,D,Pandalus montagui,Montague shrimp,55,166,NA
BOF2016001,2016.007,D,Ctenodiscus crispatus,mud star,2,12,NA
BOF2016001,2016.007,D,Astarte castanea,chestnut astarte,4,36,NA
BOF2016001,2016.007,D,Pseudopleuronectes americanus,winter flounder,33,5969,NA
BOF2016001,2016.007,D,Merluccius bilinearis,silver hake,2485,134200,NA
BOF2016001,2016.008,A,Homarus americanus,American lobster,29,14888,NA
BOF2016001,2016.008,A,Merluccius bilinearis,silver hake,70,3584,NA
BOF2016001,2016.008,A,Osmerus mordax,smelt,2,104,NA
BOF2016001,2016.008,A,Ophiopholis aculeata,daisy brittle star,282,355,NA
BOF2016001,2016.008,A,Pseudopleuronectes americanus,winter flounder,8,247,NA
BOF2016001,2016.008,A,Alosa sapidissima,shad,1,126,NA
BOF2016001,2016.008,A,Hippoglossoides platessoides,American plaice,9,153,NA
BOF2016001,2016.008,A,Myoxocephalus octodecemspinosus,longhorn sculpin,3,69,NA
BOF2016001,2016.008,A,Sclerocrangon boreas,sculptured shrimp,2,23,NA
BOF2016001,2016.008,A,Lebbeus groenlandicus,Greenland shrimp,2,19,NA
BOF2016001,2016.008,A,Pandalus montagui,Montague shrimp,1,2,NA
BOF2016001,2016.008,A,Hyas coarctatus,lesser toad crab,1,20,NA
BOF2016001,2016.008,A,Cancer irroratus,rock crab,2,133,NA
BOF2016001,2016.008,A,Hemitripterus americanus,sea raven,1,140,NA
BOF2016001,2016.008,A,Doryteuthis pealeii,longfin inshore squid,1,31,NA
BOF2016001,2016.008,A,Ctenodiscus crispatus,mud star,14,75,NA
BOF2016001,2016.009,C,Squalus acanthias,spiny dogfish,7,12854,NA
BOF2016001,2016.009,C,Pseudopleuronectes americanus,winter flounder,200,14618,NA
BOF2016001,2016.009,C,Merluccius bilinearis,silver hake,219,11424,NA
BOF2016001,2016.009,C,Myoxocephalus octodecemspinosus,longhorn sculpin,12,1130,NA
BOF2016001,2016.009,C,Lophius americanus,monkfish,2,1106,NA
BOF2016001,2016.009,C,Scophthalmus aquosus,windowpane flounder,3,338,NA
BOF2016001,2016.009,C,Osmerus mordax,smelt,1,24,NA
BOF2016001,2016.009,C,Asterias vulgaris,northern sea star,6,654,NA
BOF2016001,2016.009,C,Pandalus montagui,Montague shrimp,10,22,NA
BOF2016001,2016.009,C,Doryteuthis pealeii,longfin inshore squid,2,94,NA
BOF2016001,2016.009,C,Suberites ficus,fig sponge,1,96,NA
BOF2016001,2016.009,C,Clinocardium ciliatum,Iceland cockle,3,10,NA
BOF2016001,2016.009,C,Mercenaria mercenaria,quahog,4,54,NA
BOF2016001,2016.009,C,Homarus americanus,American lobster,50,43502,NA
BOF2016001,2016.009,C,Cancer borealis,Jonah crab,1,530,NA
BOF2016001,2016.009,C,Cancer irroratus,rock crab,5,544,NA
BOF2016001,2016.009,C,Hyas coarctatus,lesser toad crab,1,18,NA
BOF2016001,2016.009,C,Peprilus triacanthus,butterfish,16,725,NA
BOF2016001,2016.009,C,Urophycis tenuis,white hake,17,1581,NA
BOF2016001,2016.009,C,Urophycis chuss,red hake,11,732,NA
BOF2016001,2016.01,D,Homarus americanus,American lobster,107,79400,NA
BOF2016001,2016.01,D,Pseudopleuronectes americanus,winter flounder,115,21152,NA
BOF2016001,2016.01,D,Cyclopterus lumpus,lumpfish,1,180,NA
BOF2016001,2016.01,D,Peprilus triacanthus,butterfish,11,534,NA
BOF2016001,2016.01,D,Hemitripterus americanus,sea raven,1,1052,NA
BOF2016001,2016.01,D,Myoxocephalus octodecemspinosus,longhorn sculpin,6,833,NA
BOF2016001,2016.01,D,Gadus morhua,Atlantic cod,2,308,NA
BOF2016001,2016.01,D,Lycodes lavalaei,Laval's eelpout,1,180,NA
BOF2016001,2016.01,D,Hippoglossoides platessoides,American plaice,1,26,NA
BOF2016001,2016.01,D,Scophthalmus aquosus,windowpane flounder,1,23,NA
BOF2016001,2016.01,D,Leucoraja erinacea,little skate,1,66,NA
BOF2016001,2016.01,D,Clupea harengus,herring,2,207,NA
BOF2016001,2016.01,D,Cancer irroratus,rock crab,1,20,NA
BOF2016001,2016.01,D,Doryteuthis pealeii,longfin inshore squid,5,234,NA
BOF2016001,2016.01,D,Asterias vulgaris,northern sea star,7,577,NA
BOF2016001,2016.01,D,Pandalus montagui,Montague shrimp,18,74,NA
BOF2016001,2016.01,D,Urophycis tenuis,white hake,38,5070,NA
BOF2016001,2016.01,D,Urophycis chuss,red hake,9,465,NA
BOF2016001,2016.01,D,Merluccius bilinearis,silver hake,3556,177813,NA
BOF2016001,2016.011,B,Homarus americanus,American lobster,95,45676,NA
BOF2016001,2016.011,B,Merluccius bilinearis,silver hake,261,11248,NA
BOF2016001,2016.011,B,Rajella bathyphilus,deepwater ray,1,31,NA
BOF2016001,2016.011,B,Peprilus triacanthus,butterfish,4,233,NA
BOF2016001,2016.011,B,Asterias vulgaris,northern sea star,1,141,NA
BOF2016001,2016.011,B,Alosa pseudoharengus,alewife,1,67,NA
BOF2016001,2016.011,B,Osmerus mordax,smelt,3,117,NA
BOF2016001,2016.011,B,Urophycis tenuis,white hake,1,91,NA
BOF2016001,2016.011,B,Doryteuthis pealeii,longfin inshore squid,13,606,NA
BOF2016001,2016.011,B,Crangon septemspinosa,sand shrimp,1,4,NA
BOF2016001,2016.011,B,Pseudopleuronectes americanus,winter flounder,53,4164,NA
BOF2016001,2016.011,B,Scophthalmus aquosus,windowpane flounder,2,175,NA
BOF2016001,2016.012,C,Homarus americanus,American lobster,80,63656,NA
BOF2016001,2016.012,C,Pseudopleuronectes americanus,winter flounder,233,11213,NA
BOF2016001,2016.012,C,Merluccius bilinearis,silver hake,23,1709,NA
BOF2016001,2016.012,C,Asterias vulgaris,northern sea star,2,132,NA
BOF2016001,2016.012,C,Suberites ficus,fig sponge,2,118,NA
BOF2016001,2016.012,C,Pandalus montagui,Montague shrimp,8,18,NA
BOF2016001,2016.012,C,Crangon septemspinosa,sand shrimp,1,2,NA
BOF2016001,2016.012,C,Clinocardium ciliatum,Iceland cockle,8,22,NA
BOF2016001,2016.012,C,Astarte castanea,chestnut astarte,8,148,NA
BOF2016001,2016.012,C,Mercenaria mercenaria,quahog,6,52,NA
BOF2016001,2016.012,C,Pitar morrhuanus,false quahog,6,22,NA
BOF2016001,2016.012,C,Leucoraja erinacea,little skate,1,230,NA
BOF2016001,2016.012,C,Cyclopterus lumpus,lumpfish,1,148,NA
BOF2016001,2016.012,C,Scophthalmus aquosus,windowpane flounder,6,349,NA
BOF2016001,2016.012,C,Myoxocephalus octodecemspinosus,longhorn sculpin,7,739,NA
BOF2016001,2016.012,C,Cancer irroratus,rock crab,4,950,NA
BOF2016001,2016.012,C,Scomber scombrus,mackerel,1,118,NA
BOF2016001,2016.012,C,Peprilus triacanthus,butterfish,2,77,NA
BOF2016001,2016.012,C,Melanogrammus aeglefinus,haddock,1,32,NA
BOF2016001,2016.012,C,Doryteuthis pealeii,longfin inshore squid,4,136,NA
BOF2016001,2016.012,C,Urophycis chuss,red hake,11,920,NA
BOF2016001,2016.012,C,Urophycis tenuis,white hake,11,486,NA
BOF2016001,2016.013,C,Pseudopleuronectes americanus,winter flounder,490,44531,NA
BOF2016001,2016.013,C,Merluccius bilinearis,silver hake,703,50627,NA
BOF2016001,2016.013,C,Homarus americanus,American lobster,89,80532,NA
BOF2016001,2016.013,C,Leucoraja erinacea,little skate,3,397,NA
BOF2016001,2016.013,C,Leucoraja ocellata,winter skate,1,118,NA
BOF2016001,2016.013,C,Cancer irroratus,rock crab,7,1053,NA
BOF2016001,2016.013,C,Cancer borealis,Jonah crab,1,182,NA
BOF2016001,2016.013,C,Myoxocephalus octodecemspinosus,longhorn sculpin,83,2311,NA
BOF2016001,2016.013,C,Lophius americanus,monkfish,1,110,NA
BOF2016001,2016.013,C,Hemitripterus americanus,sea raven,12,5281,NA
BOF2016001,2016.013,C,Cucumaria frondosa,orange-footed sea cucumber,18,5430,NA
BOF2016001,2016.013,C,Unidentified sponge,Unidentified sponge,40,3850,NA
BOF2016001,2016.013,C,Hippoglossoides platessoides,American plaice,10,541,NA
BOF2016001,2016.013,C,Zoarces americanus,ocean pout,2,120,NA
BOF2016001,2016.013,C,Doryteuthis pealeii,longfin inshore squid,5,299,NA
BOF2016001,2016.013,C,Asterias vulgaris,northern sea star,14,900,NA
BOF2016001,2016.013,C,Myoxocephalus octodecemspinosus,longhorn sculpin,2,170,NA
BOF2016001,2016.013,C,Pandalus montagui,Montague shrimp,109,380,NA
BOF2016001,2016.013,C,Crangon septemspinosa,sand shrimp,1,10,NA
BOF2016001,2016.013,C,Clinocardium ciliatum,Iceland cockle,1,10,NA
BOF2016001,2016.013,C,Astarte castanea,chestnut astarte,1,16,NA
BOF2016001,2016.013,C,Strongylocentrotus droebachiensis,green sea urchin,2,14,NA
BOF2016001,2016.013,C,Urophycis chuss,red hake,62,3895,NA
BOF2016001,2016.013,C,Urophycis tenuis,white hake,29,1024,NA
BOF2016001,2016.014,B,Leucoraja erinacea,little skate,3,1247,NA
BOF2016001,2016.014,B,Homarus americanus,American lobster,321,156627,NA
BOF2016001,2016.014,B,Myoxocephalus octodecemspinosus,longhorn sculpin,278,19158,NA
BOF2016001,2016.014,B,Scophthalmus aquosus,windowpane flounder,10,1481,NA
BOF2016001,2016.014,B,Sebastes fasciatus,Acadian redfish,1,265,NA
BOF2016001,2016.014,B,Hemitripterus americanus,sea raven,2,104,NA
BOF2016001,2016.014,B,Doryteuthis pealeii,longfin inshore squid,13,699,NA
BOF2016001,2016.014,B,Pandalus montagui,Montague shrimp,54,260,NA
BOF2016001,2016.014,B,Pandalus borealis,northern shrimp,7,89,NA
BOF2016001,2016.014,B,Asterias vulgaris,northern sea star,3,300,NA
BOF2016001,2016.014,B,Strongylocentrotus droebachiensis,green sea urchin,1,10,NA
BOF2016001,2016.014,B,Alosa pseudoharengus,alewife,7,822,NA
BOF2016001,2016.014,B,Zoarces americanus,ocean pout,2,119,NA
BOF2016001,2016.014,B,Peprilus triacanthus,butterfish,10,499,NA
BOF2016001,2016.014,B,Cancer irroratus,rock crab,1,125,NA
BOF2016001,2016.014,B,Hippoglossoides platessoides,American plaice,8,234,NA
BOF2016001,2016.014,B,Suberites ficus,fig sponge,3,380,NA
BOF2016001,2016.014,B,Cucumaria frondosa,orange-footed sea cucumber,97,25600,NA
BOF2016001,2016.014,B,Urophycis chuss,red hake,29,1944,NA
BOF2016001,2016.014,B,Urophycis tenuis,white hake,58,1813,NA
BOF2016001,2016.014,B,Pseudopleuronectes americanus,winter flounder,311,17716,NA
BOF2016001,2016.015,A,Homarus americanus,American lobster,33,13348,NA
BOF2016001,2016.015,A,Gadus morhua,Atlantic cod,1,25,NA
BOF2016001,2016.015,A,Scomber scombrus,mackerel,1,97,NA
BOF2016001,2016.015,A,Hemitripterus americanus,sea raven,2,183,NA
BOF2016001,2016.015,A,Myoxocephalus octodecemspinosus,longhorn sculpin,2,58,NA
BOF2016001,2016.015,A,Aspidophoroides monopterygius,Atlantic alligatorfish,2,8,NA
BOF2016001,2016.015,A,Cucumaria frondosa,orange-footed sea cucumber,2,478,NA
BOF2016001,2016.015,A,Asterias vulgaris,northern sea star,1,34,NA
BOF2016001,2016.015,A,Unidentified sea spider,Unidentified sea spider,1,1,NA
BOF2016001,2016.015,A,Doryteuthis pealeii,longfin inshore squid,3,143,NA
BOF2016001,2016.015,A,Cancer irroratus,rock crab,1,79,NA
BOF2016001,2016.015,A,Sclerocrangon boreas,sculptured shrimp,23,111,NA
BOF2016001,2016.015,A,Pandalus montagui,Montague shrimp,7,12,NA
BOF2016001,2016.015,A,Merluccius bilinearis,silver hake,13,707,NA
BOF2016001,2016.015,A,Pseudopleuronectes americanus,winter flounder,15,520,NA
BOF2016001,2016.015,A,Lebbeus groenlandicus,Greenland shrimp,1,1,NA
BOF2016001,2016.016,D,Homarus americanus,American lobster,574,433940,NA
BOF2016001,2016.016,D,Cyclopterus lumpus,lumpfish,2,341,NA
BOF2016001,2016.016,D,Hippoglossus hippoglossus,Atlantic halibut,1,1405,NA
BOF2016001,2016.016,D,Myoxocephalus octodecemspinosus,longhorn sculpin,7,1948,NA
BOF2016001,2016.016,D,Cancer borealis,Jonah crab,3,598,NA
BOF2016001,2016.016,D,Scomber scombrus,mackerel,28,6506,NA
BOF2016001,2016.016,D,Clupea harengus,herring,9,534,NA
BOF2016001,2016.016,D,Doryteuthis pealeii,longfin inshore squid,51,1950,NA
BOF2016001,2016.016,D,Myoxocephalus scorpius,shorthorn sculpin,1,8,NA
BOF2016001,2016.016,D,Colus stimpsoni,Stimpson's whelk,1,8,NA
BOF2016001,2016.016,D,Hyas coarctatus,lesser toad crab,1,2,NA
BOF2016001,2016.016,D,Hemitripterus americanus,sea raven,2,323,NA
BOF2016001,2016.016,D,Gadus morhua,Atlantic cod,1,103,NA
BOF2016001,2016.016,D,Urophycis chuss,red hake,1,44,NA
BOF2016001,2016.016,D,Hyas araneus,toad crab,2,2,NA
BOF2016001,2016.016,D,Asterias vulgaris,northern sea star,2,46,NA
BOF2016001,2016.016,D,Pandalus montagui,Montague shrimp,2,5,NA
BOF2016001,2016.016,D,Sclerocrangon boreas,sculptured shrimp,1,1,NA
BOF2016001,2016.016,D,Clinocardium ciliatum,Iceland cockle,1,10,NA
BOF2016001,2016.016,D,Strongylocentrotus droebachiensis,green sea urchin,2,2,NA
BOF2016001,2016.016,D,Crangon septemspinosa,sand shrimp,1,3,NA
BOF2016001,2016.016,D,Pseudopleuronectes americanus,winter flounder,277,18240,NA
BOF2016001,2016.016,D,Melanogrammus aeglefinus,haddock,232,6491,NA
BOF2016001,2016.016,D,Merluccius bilinearis,silver hake,128,8293,NA
BOF2016001,2016.017,D,Homarus americanus,American lobster,17,18226,NA
BOF2016001,2016.017,D,Peprilus triacanthus,butterfish,5,348,NA
BOF2016001,2016.017,D,Alosa pseudoharengus,alewife,3,192,NA
BOF2016001,2016.017,D,Clupea harengus,herring,2,98,NA
BOF2016001,2016.017,D,Zoarces americanus,ocean pout,1,64,NA
BOF2016001,2016.017,D,Enchelyopus cimbrius,fourbeard rockling,1,30,NA
BOF2016001,2016.017,D,Urophycis chuss,red hake,1,62,NA
BOF2016001,2016.017,D,Ctenodiscus crispatus,mud star,4,28,NA
BOF2016001,2016.017,D,Pseudopleuronectes americanus,winter flounder,10,1318,NA
BOF2016001,2016.017,D,Lophius americanus,monkfish,1,284,NA
BOF2016001,2016.017,D,Hippoglossoides platessoides,American plaice,18,1108,NA
BOF2016001,2016.017,D,Ophiopholis aculeata,daisy brittle star,3,5,NA
BOF2016001,2016.017,D,Astarte castanea,chestnut astarte,2,48,NA
BOF2016001,2016.017,D,Arctica islandica,black clam,5,40,NA
BOF2016001,2016.017,D,Megayoldia thraciaeformis,broad yoldia,3,37,NA
BOF2016001,2016.017,D,Pandalus montagui,Montague shrimp,255,2764,NA
BOF2016001,2016.017,D,Pandalus borealis,northern shrimp,103,1459,NA
BOF2016001,2016.017,D,Squalus acanthias,spiny dogfish,1,2020,NA
BOF2016001,2016.017,D,Urophycis tenuis,white hake,11,2137,NA
BOF2016001,2016.017,D,Merluccius bilinearis,silver hake,445,27547,NA
BOF2016001,2016.018,D,Homarus americanus,American lobster,53,33210,NA
BOF2016001,2016.018,D,Cancer borealis,Jonah crab,1,115,NA
BOF2016001,2016.018,D,Alosa pseudoharengus,alewife,11,532,NA
BOF2016001,2016.018,D,Peprilus triacanthus,butterfish,3,196,NA
BOF2016001,2016.018,D,Alosa sapidissima,shad,1,118,NA
BOF2016001,2016.018,D,Hippoglossoides platessoides,American plaice,3,43,NA
BOF2016001,2016.018,D,Pandalus montagui,Montague shrimp,2,2,NA
BOF2016001,2016.018,D,Squalus acanthias,spiny dogfish,1,1750,NA
BOF2016001,2016.018,D,Merluccius bilinearis,silver hake,227,16792,NA
BOF2016001,2016.018,D,Pseudopleuronectes americanus,winter flounder,29,4200,NA
BOF2016001,2016.018,D,Urophycis tenuis,white hake,3,418,NA
BOF2016001,2016.018,D,Ophiopholis aculeata,daisy brittle star,14,14,NA
BOF2016001,2016.018,D,Ctenodiscus crispatus,mud star,2,18,NA
BOF2016001,2016.019,D,Squalus acanthias,spiny dogfish,1,1290,NA
BOF2016001,2016.019,D,Homarus americanus,American lobster,54,60003,NA
BOF2016001,2016.019,D,Pseudopleuronectes americanus,winter flounder,9,2236,NA
BOF2016001,2016.019,D,Lophius americanus,monkfish,7,2938,NA
BOF2016001,2016.019,D,Zoarces americanus,ocean pout,4,980,NA
BOF2016001,2016.019,D,Peprilus triacanthus,butterfish,9,555,NA
BOF2016001,2016.019,D,Clupea harengus,herring,2,74,NA
BOF2016001,2016.019,D,Alosa pseudoharengus,alewife,2,150,NA
BOF2016001,2016.019,D,Enchelyopus cimbrius,fourbeard rockling,1,12,NA
BOF2016001,2016.019,D,Doryteuthis pealeii,longfin inshore squid,2,112,NA
BOF2016001,2016.019,D,Cancer irroratus,rock crab,5,750,NA
BOF2016001,2016.019,D,Urophycis tenuis,white hake,24,6012,NA
BOF2016001,2016.019,D,Urophycis chuss,red hake,15,3054,NA
BOF2016001,2016.019,D,Pandalus montagui,Montague shrimp,587,1854,NA
BOF2016001,2016.019,D,Pandalus borealis,northern shrimp,65,506,NA
BOF2016001,2016.019,D,Ophiopholis aculeata,daisy brittle star,21550,29308,NA
BOF2016001,2016.019,D,Lyonsia hyalina,glassy lyonsia,1,1,NA
BOF2016001,2016.019,D,Merluccius bilinearis,silver hake,1326,78447,NA
BOF2016001,2016.019,D,Ctenodiscus crispatus,mud star,145,807,NA
BOF2016001,2016.019,D,Hippoglossoides platessoides,American plaice,149,5205,NA
BOF2016001,2016.02,D,Pseudopleuronectes americanus,winter flounder,197,28216,NA
BOF2016001,2016.02,D,Pandalus montagui,Montague shrimp,480,2495,NA
BOF2016001,2016.02,D,Lebbeus groenlandicus,Greenland shrimp,1,4,NA
BOF2016001,2016.02,D,Suberites ficus,fig sponge,6,65,NA
BOF2016001,2016.02,D,Unidentified sponge,Unidentified sponge,2,35,NA
BOF2016001,2016.02,D,Aphrodita aculeata,sea mouse,1,6,NA
BOF2016001,2016.02,D,Halocynthia pyriformis,sea peach,4,24,NA
BOF2016001,2016.02,D,Hyas coarctatus,lesser toad crab,1,5,NA
BOF2016001,2016.02,D,Hemitripterus americanus,sea raven,7,7321,NA
BOF2016001,2016.02,D,Lophius americanus,monkfish,1,357,NA
BOF2016001,2016.02,D,Myoxocephalus octodecemspinosus,longhorn sculpin,28,4573,NA
BOF2016001,2016.02,D,Homarus americanus,American lobster,86,47197,NA
BOF2016001,2016.02,D,Cancer irroratus,rock crab,2,248,NA
BOF2016001,2016.02,D,Peprilus triacanthus,butterfish,3,168,NA
BOF2016001,2016.02,D,Enchelyopus cimbrius,fourbeard rockling,3,111,NA
BOF2016001,2016.02,D,Aspidophoroides monopterygius,Atlantic alligatorfish,1,5,NA
BOF2016001,2016.02,D,Merluccius bilinearis,silver hake,348,23718,NA
BOF2016001,2016.02,D,Urophycis chuss,red hake,19,1754,NA
BOF2016001,2016.02,D,Urophycis tenuis,white hake,18,4137,NA
BOF2016001,2016.02,D,Melanogrammus aeglefinus,haddock,1,270,NA
BOF2016001,2016.02,D,Harmothoe imbricata,15-scale worm,1,1,NA
BOF2016001,2016.021,C,Sebastes fasciatus,Acadian redfish,22,4070,NA
BOF2016001,2016.021,C,Gadus morhua,Atlantic cod,1,424,NA
BOF2016001,2016.021,C,Hyas araneus,toad crab,1,68,NA
BOF2016001,2016.021,C,Suberites ficus,fig sponge,5,1313,NA
BOF2016001,2016.021,C,Mytilus edulis,blue mussel,14,593,NA
BOF2016001,2016.021,C,Ciona intestinalis,sea vase,1,104,NA
BOF2016001,2016.021,C,Boltenia ovifera,stalked sea squirt,1,55,NA
BOF2016001,2016.021,C,Zoarces americanus,ocean pout,1,164,NA
BOF2016001,2016.022,C,Homarus americanus,American lobster,31,26945,NA
BOF2016001,2016.022,C,Cancer irroratus,rock crab,1,244,NA
BOF2016001,2016.022,C,Urophycis tenuis,white hake,3,438,NA
BOF2016001,2016.022,C,Asterias vulgaris,northern sea star,2,230,NA
BOF2016001,2016.022,C,Mytilus edulis,blue mussel,20,1004,NA
BOF2016001,2016.022,C,Suberites ficus,fig sponge,3,48,NA
BOF2016001,2016.022,C,Clinocardium ciliatum,Iceland cockle,1,5,NA
BOF2016001,2016.022,C,Astarte castanea,chestnut astarte,1,5,NA
BOF2016001,2016.022,C,Mercenaria mercenaria,quahog,1,12,NA
BOF2016001,2016.022,C,Hiatella arctica,Arctic rock borer,1,2,NA
BOF2016001,2016.022,C,Pseudopleuronectes americanus,winter flounder,66,5347,NA
BOF2016001,2016.022,C,Urophycis chuss,red hake,1,136,NA
BOF2016001,2016.022,C,Gadus morhua,Atlantic cod,1,76,NA
BOF2016001,2016.022,C,Scomber scombrus,mackerel,1,96,NA
BOF2016001,2016.022,C,Sebastes fasciatus,Acadian redfish,7,1410,NA
BOF2016001,2016.022,C,Hippoglossoides platessoides,American plaice,1,23,NA
BOF2016001,2016.022,C,Doryteuthis pealeii,longfin inshore squid,2,145,NA
BOF2016001,2016.022,C,Peprilus triacanthus,butterfish,1,54,NA
BOF2016001,2016.022,C,Myoxocephalus octodecemspinosus,longhorn sculpin,1,118,NA
BOF2016001,2016.022,C,Scophthalmus aquosus,windowpane flounder,5,528,NA
BOF2016001,2016.022,C,Crangon septemspinosa,sand shrimp,1,3,NA
BOF2016001,2016.022,C,Hyas coarctatus,lesser toad crab,1,3,NA
BOF2016001,2016.022,C,Ciona intestinalis,sea vase,6,22,NA
BOF2016001,2016.022,C,Harmothoe imbricata,15-scale worm,1,1,NA
BOF2016001,2016.023,B,Bathypolypus arcticus,deep sea octopus,1,54,NA
BOF2016001,2016.023,B,Homarus americanus,American lobster,769,427555,NA
BOF2016001,2016.023,B,Myoxocephalus octodecemspinosus,longhorn sculpin,700,22620,NA
BOF2016001,2016.023,B,Pseudopleuronectes americanus,winter flounder,377,24492,NA
BOF2016001,2016.023,B,Zoarces americanus,ocean pout,2,124,NA
BOF2016001,2016.023,B,Gadus morhua,Atlantic cod,1,416,NA
BOF2016001,2016.023,B,Scomber scombrus,mackerel,3,359,NA
BOF2016001,2016.023,B,Alosa pseudoharengus,alewife,19,442,NA
BOF2016001,2016.023,B,Scophthalmus aquosus,windowpane flounder,23,324,NA
BOF2016001,2016.023,B,Hippoglossoides platessoides,American plaice,1,40,NA
BOF2016001,2016.023,B,Asterias vulgaris,northern sea star,3,340,NA
BOF2016001,2016.023,B,Henricia sanguinolenta,blood star,1,3,NA
BOF2016001,2016.023,B,Crangon septemspinosa,sand shrimp,2,1,NA
BOF2016001,2016.023,B,Strongylocentrotus droebachiensis,green sea urchin,45,510,NA
BOF2016001,2016.023,B,Pandalus montagui,Montague shrimp,30,133,NA
BOF2016001,2016.023,B,Harmothoe imbricata,15-scale worm,1,1,NA
BOF2016001,2016.023,B,Cancer irroratus,rock crab,1,46,NA
BOF2016001,2016.023,B,Hyas araneus,toad crab,1,27,NA
BOF2016001,2016.023,B,Suberites ficus,fig sponge,1,262,NA
BOF2016001,2016.023,B,Metridium senile,frilled anemone,1,11,NA
BOF2016001,2016.023,B,Ciona intestinalis,sea vase,1,1,NA
